1144,CASILLERO DEL DIABLO,ZERO,CASILLERO DEL DIABLO,CHILE,ABV < 0.5%,"JUDGES' TASTING NOTE
Subtle nose of citrus and white fruit with bracing acidity and a clean finish. Refreshing.",WineAlt Wine / Sake,Energy: 18kcal per 100ml,Carbohydrates: 5.70g per 100ml,Sugars: 4g per 100ml,https://www.carl-jung.de/weissweine/#riesling
977,CHATEAU CHANTAL,0% SPARKLING BRUT,CHATEAU CHANTAL,UNITED STATES,ABV 0.4%,"JUDGES' TASTING NOTE
Aromas of lemon, honey and apple on the nose. Some creamy sweetness on the palate with pear, lemon and yellow apple.",WineAlt Wine / Sake,Energy: 36kcal per 5fl oz USA serving,Carbohydrates: 9g per 5fl oz USA serving,Sugars: 6g per 5fl oz USA serving,https://casillerodeldiablo.com
1019,CLAUSTHALER,CLAUSTHALER GRAPEFRUIT,RADEBERGER GRUPPE,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Pink grapefruit flavours on the nose continue onto a fairly sweet palate where bitterness freshens up the finish.",BeerCocktail Base,Energy: 28kcal per 100ml,Carbohydrates: 6.40g per 100ml,Sugars: 4.70g per 100ml,https://www.chateauchantal.com/product/0-sparkling-brut
1020,CLAUSTHALER,CLAUSTHALER LEMON,RADEBERGER GRUPPE,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale, with attractive lemon and sweet malt aromas on the nose, the palate shows strong carbonation and a gentle tang.",BeerCocktail Base,Energy: 32kcal per 100ml,Carbohydrates: 7.80g per 100ml,Sugars: 6.80g per 100ml,https://www.clausthaler.de/en/products/grapefruit/
1021,CLEAN V,CLEAN V,CLEANCO,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Dry, restrained flavours of leather, spice, lemon peel and white pepper. Mix with soda for a light, bright long drink or over ice for a vodka rocks substitute.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 12kcal per 100ml,Carbohydrates: 3g per 100ml,Sugars: 0g per 100ml,https://www.clausthaler.de/en/products/lemon/
1070,CLINK BEVERAGE CO.,MIMOSA,CLINK BEVERAGE CO.,CANADA,ABV 0.0%,"JUDGES' TASTING NOTE
Juicy flavours of orange and lemon with a touch of florality and a nice hint of sappy bitterness. Refreshing, with a good finish.",Cocktail (ready to drink),Energy: 50kcal per 355ml serving,Carbohydrates: 13g per 355ml serving,Sugars: 12g per 355ml serving,https://www.clean.co
1100,CLINK BEVERAGE CO.,RASPBERRY LIMONCELLO,CLINK BEVERAGE CO.,CANADA,ABV 0.0%,"JUDGES' TASTING NOTE
Candy coral colour with poppy flavours of raspberry sherbet and a light citric twist on the palate.",Cocktail (ready to drink),Energy: 40kcal per 355ml serving,Carbohydrates: 9g per 355ml serving,Sugars: 8g per 355ml serving,https://clinkbeverageco.com
1025,CODORNIU ZERO,CODORNIU ZERO WHITE,CODORNIU,SPAIN,ABV 0.2%,"JUDGES' TASTING NOTE
Restrained flavours of pineapple and white fruit, with a silky texture and mild acidity. Dry finish.",Alt Wine / Sake,Energy: 15kcal per 100ml,Carbohydrates: 3.20g per 100ml,Sugars: 1.30g per 100ml,https://clinkbeverageco.com
1023,CODORNIU ZERO,CODORNIU ZERO RED,CODORNIU,SPAIN,ABV 0.2%,"JUDGES' TASTING NOTE
Rich colour, with enticing flavours of black cherry and plum. Soft and slightly sweet with a tannic finish.",Alt Wine / Sake,Energy: 22kcal per 100ml,Carbohydrates: 6.40g per 100ml,Sugars: 3g per 100ml,
1024,CODORNIU ZERO,CODORNIU ZERO SPARKLING ROSÉ,CODORNIU,SPAIN,ABV 0.2%,"JUDGES' TASTING NOTE
Fresh wild raspberry and strawberry with a creaminess through the low-carbonation palate. Good acidity.",Alt Wine / Sake,Energy: 21kcal per 100ml,Carbohydrates: 4.32g per 100ml,Sugars: 4.30g per 100ml,
1106,CUL SEC,ROUGE EN VOITURE - RED,FRUITSLAGERS,NETHERLANDS,ABV < 0.5%,"JUDGES' TASTING NOTE
Layered, with aromas of sandalwood, clove, walnut and baked fruit. Palate is sweet/spicy and nutty/smoky.",Aperitif / VermouthSoda / Juice BlendAlt Wine / Sake,Energy: 22kcal per 100ml,Carbohydrates: 3.50g per 100ml,Sugars: 3.50g per 100ml,https://culsec.nl/
995,DAPPLED TONIC,AROMATIC,DAPPLED TONIC,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Flavours of citrus, cucumber and some floral top-notes. Herbal, bitter and structured on the palate.",Cocktail BaseHop water / Flavoured waterSoda / Juice Blend,Energy: 80kcal per 222ml serving,Carbohydrates: 20g per 222ml serving,Sugars: 19g per 222ml serving,https://culsec.nl/
1027,DARLING CELLARS DE-ALCOHOLISED WINE,DARLING CELLARS DE-ALCOHOLISED SAUVIGNON BLANC,DARLING CELLARS,SOUTH AFRICA,ABV 0.4%,"JUDGES' TASTING NOTE
Ripe flavours of cooked fruit and pineapple lead into quite a sweet, mouth-filling palate. A crowd-pleaser.",WineAlt Wine / Sake,Energy: 60kj per 100ml,Carbohydrates: 2.30g per 100ml,Sugars: 2.30g per 100ml,https://www.dappledtonic.com/product-page/aromatic-tonic-water
1028,DAYDREAMER,DAYDREAMER,ILKLEY BREWERY,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
Citrus, pine and malt with floral hops on the nose. Palate shows honey/malt sweetness, with bitter balance. Smooth, with a long finish.",Beer,Energy: 18kcal per 100ml,Carbohydrates: 4.50g per 100ml,Sugars: 3.40g per 100ml,https://www.seckfordagencies.co.uk
1030,DE-ALCOHOLISED SPARKLING WHITE,DE-ALCOHOLISED SPARKLING WHITE,TURN 6 LTD,ITALY,ABV < 0.5%,"JUDGES' TASTING NOTE
Inviting lemon colour with comforting flavours of banana, golden apple and baking spice. Would suit sweeter palates.",Wine,Energy: 16kcal per 100ml,Carbohydrates: 3.50g per 100ml,Sugars: 3.50g per 100ml,https://www.ilkleybrewery.co.uk/collections/bottled-beers/products/daydreamer-alcohol-free-lager
999,DEVOTED,BELGIAN ORANGE MOON,DRINK DEVOTED,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Flavours of poppyseeds, orange zest, caraway and raisins. Quite light in style - a tangy summer quencher.",BeerCider / Perry / MeadFunctional / Health / Sports,Energy: 50kcal per 12fl oz USA serving,Carbohydrates: 12g per 12fl oz USA serving,Sugars: 6g per 12fl oz USA serving,https://www.drinkdevoted.com
1035,DEVOTED,FRAMBOISE,DRINK DEVOTED,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
There's tangy red berry note from the start on this fruit-forward beer. Lively carbonation and a sour tang. Brisk and refreshing.",BeerCider / Perry / MeadHop water / Flavoured water,Energy: 50kcal per 12fl oz USA serving,Carbohydrates: 12g per 12fl oz USA serving,Sugars: 6g per 12fl oz USA serving,https://www.drinkdevoted.com
1054,DEVOTED,GRAPEFRUIT IPA,DRINK DEVOTED,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Aromatic, Sauvignon Blanc-like nose with bright bitterness and a long finish. Genuinely interesting flavour profile.",BeerCider / Perry / MeadHop water / Flavoured water,Energy: 60kcal per 12fl oz USA serving,Carbohydrates: 15g per 12fl oz USA serving,Sugars: 7g per 12fl oz USA serving,https://www.drinkdevoted.com
1083,DHOS,ORANGE,RANSOM SPIRITS,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Sweet flavours of orange, cocoa and vanilla with a creamy palate and spicier liquorice and chilli on the finish.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 5kcal per 1.50fl oz USA serving,Carbohydrates: 11g per 1.50fl oz USA serving,Sugars: 0g per 1.50fl oz USA serving,https://www.drinkdevoted.com
1009,DIRWEST,BOTANICAL SPIRIT,DIRWEST,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
Gentle and delicate, with flavours of tangerine and white flowers. Bright and citrussy. Good neat over ice.",Spirit / Bitters,Energy: 16kcal per 100ml,Carbohydrates: 4g per 100ml,Sugars: 0g per 100ml,https://dhosspirits.com
1052,DO'MO (DON'T MISS OUT),GINGER MISO MULE,DO'MO DRINKS LIMITED,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Complex flavours of caramel, ginger and herbs with a tangy acidity. Classic functional herbal rumble makes this unusual but balanced.",Cocktail (ready to drink)Functional / Health / SportsSoda / Juice Blend,Energy: 35kcal per 355ml serving,Carbohydrates: 5g per 355ml serving,Sugars: 5g per 355ml serving,https://Www.dirwest.cymru
1118,EDENVALE,SPARKLING CUVEE,EDENVALE BEVERAGES,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale lemon with aromas of grape, peach and green apple and a little brioche on palate. Good sugar/acid balance.",Wine,Energy: 85kj per 100ml,Carbohydrates: 4.80g per 100ml,Sugars: 4.50g per 100ml,https://www.drink-domo.com
1111,EDENVALE,SAUVIGNON BLANC,EDENVALE BEVERAGES,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
A softer style of Sauvignon, with gentle flavours of mango and citrus on nose and palate. Good picnic wine.",Wine,Energy: 68kj per 100ml,Carbohydrates: 3.60g per 100ml,Sugars: 3.40g per 100ml,https://www.edenvale.com.au
1018,EDENVALE,CHARDONNAY,EDENVALE BEVERAGES,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale lemon. Green apple/lemon and some sweeter tropical notes on the nose. Palate is succulent but dry, with good balance.",Wine,Energy: 71kj per 100ml,Carbohydrates: 4.50g per 100ml,Sugars: 3.60g per 100ml,https://www.edenvale.com.au
1114,EDENVALE,SHIRAZ,EDENVALE BEVERAGES,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Plum and cherry nose with baked fruit and spice. Sweet and quite rich with decent length.",Wine,Energy: 71kj per 100ml,Carbohydrates: 5.70g per 100ml,Sugars: 3.60g per 100ml,https://www.edenvale.com.au
1090,EDENVALE,PREMIUM RESERVE BLANC DE BLANC,EDENVALE BEVERAGES,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Honey, citrus and a lightly herbaceous note, with a good acid/sugar balance and plenty of fizz.",Wine,Energy: 95kj per 100ml,Carbohydrates: 6g per 100ml,Sugars: 5.20g per 100ml,https://www.edenvale.com.au
1113,EISBERG ALCOHOL FREE WINE,"SELECTION PINOT NOIR 0,0%",SCHLOSS WACHENHEIM AG,GERMANY,ABV 0.0%,"JUDGES' TASTING NOTE
Pale ruby with a light palate of cherries and dried cranberry. Delicate, light and refreshing.",Wine,Energy: 14kcal per 100ml,Carbohydrates: 4g per 100ml,Sugars: 3g per 100ml,https://www.edenvale.com.au
1132,ELECTRIC BEAR BREWING CO,UNRULY AF,ELECTRIC BEAR BREWING CO,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
Quite a pretty tropical fruit nose leads to a palate of sweet malt with medium bitterness. Quaffable and moreish.",Beer,Energy: 10kcal per 100ml,Carbohydrates: 2.20g per 100ml,Sugars: 0.10g per 100ml,https://www.eisberg.co.uk
1033,EMBRIZZO,EMBRIZZO GRAPE KOMBUCHA,GUT HARDEGG,AUSTRIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Pretty persimmon colour with flavours of nectarine, hibiscus and citrus. Lovely effervescence with a black tea finish.",Tea / Kombucha / Kefir (Water)Wine,Energy: 8kcal per 100ml,Carbohydrates: 0g per 100ml,Sugars: 0g per 100ml,https://electricbearbrewing.com/
1010,FAR & SØN BOTANICALS,BOTANICALS,FAR & SØN BREWERY,DENMARK,ABV 0.1%,"JUDGES' TASTING NOTE
Grassy nose with flavours of peach and white tea. Effervescent, juicy and with a bright acidity, it really pops on the palate.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 125kcal per 100ml,Carbohydrates: 6g per 100ml,Sugars: 6g per 100ml,https://guthardegg.at/shop/alkoholfrei/embrizzo/
1073,FERAL,N°1,FERAL,ITALY,ABV 0.05%,"JUDGES' TASTING NOTE
Pale lemon with flavours of honey, vanilla and orange blossom. Attractive and intriguing nose, with a bracing, peppery finish.",Aperitif / VermouthAlt Wine / Sake,Energy: 17kcal per 100ml,Carbohydrates: 3.70g per 100ml,Sugars: 3.70g per 100ml,https://www.farsonbrewery.com/shop/p/botanicals
1108,FIELD GUIDE,SALT MARSH PEAT - FORAGED WHISKEY,FRUITSLAGERS,NETHERLANDS,ABV < 0.5%,"JUDGES' TASTING NOTE
Rich toffee, malt and vanilla aromas on the nose with oak, leather and tobacco. Light, smoky palate - mixes well with cola.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 5kcal per 100ml,Carbohydrates: 0.70g per 100ml,Sugars: 0.60g per 100ml,https://feral-drinks.com/
1134,FIRMA BRUIS,VELD FLORA,BETUWS WIJNDOMEIN,NETHERLANDS,ABV 0.0%,"JUDGES' TASTING NOTE
Attractive colour with sweet floral notes of rose and hibiscus and a light grapiness on the palate.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 99kj per 100ml,Carbohydrates: 5g per 100ml,Sugars: 5g per 100ml,https://fieldguide.nl
1071,FLYING MULE,MOSCOW MULE,BECKETT'S TONICS,UNITED STATES,ABV 0.05%,"JUDGES' TASTING NOTE
Big flavours of ginger and candied lemon. Citrussy and distinctly fiery it's an attitude-filled alternative to a Margarita.",Cocktail (ready to drink)Cocktail BaseAlt Spirit,Energy: 35kcal per 12fl oz USA serving,Carbohydrates: 19g per 12fl oz USA serving,Sugars: 7g per 12fl oz USA serving,https://www.firmabruis.nl
1110,FRE,SAUVIGNON BLANC,TRINCHERO FAMILY ESTATES,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Recognisably New World Sauvignon Blanc, with flavours of honeysuckle and passion fruit. Softly off-dry.",Wine,Energy: 52kcal per 8fl oz USA serving,Carbohydrates: 14g per 8fl oz USA serving,Sugars: 8.30g per 8fl oz USA serving,https://www.drinkbecketts.com/
1017,FRE,CHARDONNAY,TRINCHERO FAMILY ESTATES,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Tropical/stonefruit flavours of mango, passionfruit and white peach. Sweet and creamily exotic, with good intensity.",Wine,Energy: 60kcal per 8fl oz USA serving,Carbohydrates: 17g per 8fl oz USA serving,Sugars: 9.90g per 8fl oz USA serving,
1036,FREE AF,FREE AF MANGO MARGARITA,AF DRINKS US LTD,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Tropical flavours of nectarine and pineapple with some floral aromatics and a zesty grapefruit burst. Refreshing Paloma-style cocktail.",Cocktail (ready to drink)Spirit / Bitters,Energy: 60kcal per 250ml serving,Carbohydrates: 14g per 250ml serving,Sugars: 12g per 250ml serving,
1037,FREE AF,FREE AF PALOMA,AF DRINKS US LTD,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Pretty hazy salmon colour with refreshing citrus and a flicker of heat on the finish. Balanced and moreish.",Cocktail (ready to drink)Spirit / Bitters,Energy: 50kcal per 250ml serving,Carbohydrates: 11g per 250ml serving,Sugars: 10g per 250ml serving,
1038,FREE AF,FREE AF SPARKLING RED,AF DRINKS LTD,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Intense aromas of cherry, raspberry and strawberry with violets and red berries in behind. Big fruit, with drying tannins.",Alt Wine / Sake,Energy: 29kcal per 125ml serving,Carbohydrates: 6.50g per 125ml serving,Sugars: 5.90g per 125ml serving,https://www.af-drinks.com/collections/af-sparkling-range-new/products/sparkling-red-750ml-bottle?variant=45894287949990
1039,FREE AF,FREE AF SPARKLING ROSE,AF DRINKS LTD,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Full throttle flavours of candy floss, apple compote and candied limes are freshened up by a vigorous, refreshing mousse.",Alt Wine / Sake,Energy: 24kcal per 125ml serving,Carbohydrates: 5.60g per 125ml serving,Sugars: 5.40g per 125ml serving,https://www.af-drinks.com/collections/af-sparkling-range-new/products/sparkling-red-750ml-bottle?variant=45894287949990
1040,FRIZERO SPARKLING WHITE ALCOHOL-FREE,FRIZERO SPARKLING WHITE ALCOHOL-FREE,FRIZERO,ITALY,ABV 0.0%,"JUDGES' TASTING NOTE
Bright yellow sparkler with aromas of honey, lemon, and grapefruit plus straw and chalky mineral notes on the palate. Interesting and distinctive.",Aperitif / VermouthCocktail BaseWine,Energy: 60kcal per 100ml,Carbohydrates: 3.20g per 100ml,Sugars: 3.70g per 100ml,https://www.af-drinks.com/collections/sparkling-rose/products/sparkling-rose-750ml-bottle-gift-box?variant=45894310690982
993,FRUITBELT TART SPARKLING TONIC,APPLE MARIGOLD,FRUITBELT,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Hazy yellow with green apple, white tea and vinegar on the nose. Tea-tannins make for a savoury, palate-opening finish.",Cider / Perry / MeadSoda / Juice BlendAlt Wine / Sake,Energy: 45kcal per 7fl oz USA serving,Carbohydrates: 14g per 7fl oz USA serving,Sugars: 14g per 7fl oz USA serving,https://www.frizero.com/
1042,FUNNY,FUNNY BITTER,GRANDES DISTILLERIES DE CHARLEROI,BELGIUM,ABV < 0.5%,"JUDGES' TASTING NOTE
Fluorescent pink with banana, raspberry and cherry flavours, and plenty of bitterness. Works well mixed down.",Aperitif / VermouthCocktail BaseAlt Spirit,Energy: 72kcal per 100ml,Carbohydrates: 18g per 100ml,Sugars: 18g per 100ml,https://www.fruitbelt.com/
1043,FUNNY,FUNNY PINA COLADA,GRANDES DISTILLERIES DE CHARLEROI,BELGIUM,ABV < 0.5%,"JUDGES' TASTING NOTE
With intense flavours of pineapple and coconuts, this is designed to mix with milk (!) to form a creamily convincing Pina Colada.",Aperitif / VermouthCocktail Base,Energy: 95kcal per 100ml,Carbohydrates: 23.80g per 100ml,Sugars: 23.30g per 100ml,https://www.funny.be/
1041,FUNNY,FUNNY AMARETTO,GRANDES DISTILLERIES DE CHARLEROI,BELGIUM,ABV < 0.5%,"JUDGES' TASTING NOTE
With its intense, rich flavours of marzipan and almond, this is sweet and slightly spiced. Pour over ice.",Cocktail (ready to drink)Cocktail BaseLiqueur,Energy: 157kcal per 100ml,Carbohydrates: 39.70g per 100ml,Sugars: 39.20g per 100ml,https://www.funny.be/
1045,GIESEN,GIESEN 0% PINOT GRIS,GIESEN GROUP,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Flavours of pear, green apple and some mineral notes. Stonefruit and citrus palate, with good sweet/acid balance.",WineAlt Wine / Sake,Energy: 18kcal per 125ml serving,Carbohydrates: 4g per 125ml serving,Sugars: 4g per 125ml serving,https://www.funny.be/
1046,GIESEN,GIESEN 0% RIESLING,GIESEN GROUP,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
Candied pineapple, guava and stone fruit, with some more bracing green apple notes. Approachable and easy-going with good varietal typicity.",WineAlt Wine / Sake,Energy: 29kcal per 125ml serving,Carbohydrates: 7g per 125ml serving,Sugars: 7.50g per 125ml serving,
1047,GIESEN,GIESEN 0% SPARKLING BRUT,GIESEN GROUP,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
With flavours of honeysuckle, limes, green apples and cut grass this is a bright, refreshing AF sparkler.",WineAlt Wine / Sake,Energy: 15kcal per 125ml serving,Carbohydrates: 3.50g per 125ml serving,Sugars: 2.60g per 125ml serving,
1053,"GRAN BARÓN 0,0","GRAN BARÓN 0,0 WHITE",VALLFORMOSA,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Pale yellow with bold bubbles and green apple/pear flavours. Big bubbles and quite dry. Good celebration fizz.",Wine,Energy: 23kcal per 100ml,Carbohydrates: 5.50g per 100ml,Sugars: 5g per 100ml,https://www.granbaron.com
1117,JEDERZEIT,SPARKLING,BIOLAND WEINGUT NEUSPERGERHOF,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Intense mousse, with flavours of yellow apple, lemon and pear. Fun fizz that is balanced and approachable.",Wine,Energy: 18kcal per 100ml,Carbohydrates: 3.70g per 100ml,Sugars: 3.70g per 100ml,https://www.granbaron.com
1058,JP CHENET,JP CHENET 0.0% BLANC,LES GRANDS CHAIS DE FRANCE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Dry and crisp, with gentle flavours of white peach. Light, tangy and refreshing - a crisp, fruity white.",Wine,Energy: 74kcal per 100ml,Carbohydrates: 4.70g per 100ml,Sugars: 4g per 100ml,https://www.neuspergerhof.de
1059,JP CHENET,JP CHENET 0.0% ROUGE,LES GRANDS CHAIS DE FRANCE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Subtle cherry and dark fruit flavours. Smooth, light-bodied and juicy with gentle woodiness. Good for cheese.",Wine,Energy: 84kcal per 100ml,Carbohydrates: 5.70g per 100ml,Sugars: 5g per 100ml,https://www.jpchenet.com/?lang=en
1060,JP CHENET,JP CHENET 0.0% SPARKLING ICE,LES GRANDS CHAIS DE FRANCE,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Fruity tang, with comforting flavours of old apple box and a pleasantly plush mouthfeel. Good carbonation.",Wine,Energy: 87kcal per 100ml,Carbohydrates: 7.70g per 100ml,Sugars: 7g per 100ml,https://www.jpchenet.com/?lang=en
1062,JUKES CORDIALITIES,JUKES 8 - THE ROSÉ,SWITCHELS LIMITED,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Pretty pink colour with sweet red fruit backed up and lifted by a pop of vinegar. Bracing and moreish.",Alt Wine / Sake,Energy: 18.30kcal per 100ml,Carbohydrates: 4.10g per 100ml,Sugars: 4.60g per 100ml,https://www.jpchenet.com/?lang=en
1061,JUKES CORDIALITIES,JUKES 5 - THE CRISP WHITE,SWITCHELS LIMITED,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
A pale lemon colour with a bracing, vinegar-led palate of herbs and pale citrus. Light, bright and fresh.",Alt Wine / Sake,Energy: 11.60kcal per 100ml,Carbohydrates: 2.80g per 100ml,Sugars: 2.10g per 100ml,https://jukescordialities.com/products/jukes-8-summer-limited-edition
1029,JUMP SHIP,DAZZLE SHIP GALAXY IPA,JUMP SHIP BREWING,UNITED KINGDOM,ABV < 0.5%,"JUDGES' TASTING NOTE
With a strong hop influence, this is medium-bodied and intentionally bitter with a smoky mid-palate and long finish.",Beer,Energy: 22kcal per 100ml,Carbohydrates: 4.40g per 100ml,Sugars: 0.90g per 100ml,https://www.jumpship.beer
1048,JUNIPER FLY,GIN & TONIC,BECKETT'S TONICS,UNITED STATES,ABV 0.05%,"JUDGES' TASTING NOTE
Floral and botanical with violet-like notes. Perfumed rather than juniper-dry, it's still fresh with good carbonation.",Cocktail (ready to drink)Cocktail BaseAlt Spirit,Energy: 35kcal per 12fl oz USA serving,Carbohydrates: 18g per 12fl oz USA serving,Sugars: 7g per 12fl oz USA serving,https://www.jumpship.beer
1063,KAVAHOL,KAVAHOL ALCOHOL-FREE KAVA SPIRIT,KAVAHOL,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Powerful natural ginger with earthy warmth and a suggestion of aniseed spice. Natural-tasting with impressive length.",Functional / Health / SportsAlt Spirit,Energy: 45kcal per 1.50fl oz USA serving,Carbohydrates: 11g per 1.50fl oz USA serving,Sugars: 8g per 1.50fl oz USA serving,https://www.drinkbecketts.com/
1065,LOWKEY,LOWKEY,UNBARRED BREWERY,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
Flavours of pineapple on the nose with a little grapefruit bitterness on the palate. Uncomplicated but very quaffable.",Beer,Energy: 12.60kcal per 100ml,Carbohydrates: 2.18g per 100ml,Sugars: 1.55g per 100ml,https://kavahol.com
1067,LOXTON,LOXTON SEMILLON CHARDONNAY,AUSTRALIAN VINTAGE LTD,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Appealing soft yellow-fruit flavours with a gentle tang underpinning the fruit sweetness. A joyful easy-drinker.",Wine,Energy: 45kcal per 188ml serving,Carbohydrates: 11g per 188ml serving,Sugars: 9g per 188ml serving,https://www.unbarredbrewery.com
1066,LOXTON,LOXTON SAUVIGNON BLANC,AUSTRALIAN VINTAGE LTD,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale lemon colour, with classic catty/grassy, green pepper Sauvignon flavours. Mouth-watering acidity.",Wine,Energy: 36kcal per 150ml serving,Carbohydrates: 7.50g per 150ml serving,Sugars: 6.15g per 150ml serving,https://www.loxtonwines.ca
1064,LUMETTE!,LONDON DRY,LUMETTE ALT SPIRITS LTD,CANADA,ABV 0.0%,"JUDGES' TASTING NOTE
Pretty notes of coriander, juniper and mint. Aromatic and floral on the palate it can be sipped neat as well as mixed.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 0kcal per 60ml serving,Carbohydrates: 1g per 60ml serving,Sugars: 0g per 60ml serving,https://www.loxtonwines.ca
973,LUNA BAY,RASPBERRY RAMBLER,LUNA BAY,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Lovely aroma with a pleasant core flavor of perfumed raspberry, rhubarb and bright citrus notes. Adult soda style, with good freshness and balance.",Cocktail (ready to drink)Functional / Health / SportsTea / Kombucha / Kefir (Water),Energy: 10kcal per 355fl oz USA serving,Carbohydrates: 2g per 355fl oz USA serving,Sugars: 2g per 355fl oz USA serving,https://enjoylumette.com/
1069,LUNA BAY,MANGO MULE,LUNA BAY,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Cloudy and colourful with exuberant flavours of passionfruit, yuzu, pineapple and ginger plus some earthier functional notes.",Cocktail (ready to drink)Functional / Health / SportsTea / Kombucha / Kefir (Water),Energy: 50kcal per 355fl oz USA serving,Carbohydrates: 13g per 355fl oz USA serving,Sugars: 12g per 355fl oz USA serving,https://drinklunabay.com/
1099,LYRE'S NON ALCOHOLIC,AGAVE BLANCO,LYRE'S NA,"AUSTRALIA, NETHERLANDS",ABV < 0.5%,"JUDGES' TASTING NOTE
Woody, spicy and baked earth notes with a fiery finish. Holds its flavour well when mixed.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 11kcal per 100ml,Carbohydrates: 2.20g per 100ml,Sugars: 1.20g per 100ml,https://drinklunabay.com/
984,LYRE'S NON ALCOHOLIC,AMERICAN MALT,LYRE'S NA,"AUSTRALIA, NETHERLANDS",ABV 0.2%,"JUDGES' TASTING NOTE
Brown sugar, vanilla and winter spices on the nose. Sips nicely on its own, but also pairs well with cola.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 11kcal per 100ml,Carbohydrates: 2.30g per 100ml,Sugars: 0.50g per 100ml,https://www.lyres.com
1068,MAISON GIULIA,MAISON GIULIA NO.1,MAISON GIULIA,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Atrractive stone fruit and yuzu on the nose, with some smoky tea notes adding light tannin on the palate. Light but balanced.",Alt Wine / Sake,Energy: 8kcal per 100ml,Carbohydrates: 2g per 100ml,Sugars: 2g per 100ml,https://www.lyres.com
1146,MCGUIGAN,ZERO SPARKLING 0,AUSTRALIAN VINTAGE,AUSTRALIA,ABV 0.5%,"JUDGES' TASTING NOTE
Elegant and yeasty green/red apple nose with a light mousse. Simple, but nicely balanced and very sippable.",Wine,Energy: 29kcal per 100ml,Carbohydrates: 6g per 100ml,Sugars: 5g per 100ml,https://maison-giulia.com/pages/shop
1031,MISTY CLIFFS,DE-ALCOHOLIZED SAUVIGNON BLANC,MISTY CLIFFS,SOUTH AFRICA,ABV < 0.5%,"JUDGES' TASTING NOTE
Flavours of citrus, green apple and mirabelle plum before a brisk, fresh finish.",WineAlt Wine / Sake,Energy: 25kcal per 150ml serving,Carbohydrates: 7g per 150ml serving,Sugars: 5g per 150ml serving,https://mistycliffswines.com
